"209Bi_CD3","112Cd_CD19","162Dy_TCRgd","163Dy_CD64","166Er_CXCR5","167Er_CD127","168Er_CD24","170Er_CD62L","151Eu_CD49b","155Gd_IA_IE","156Gd_CD25","158Gd_IgM","144Nd_Siglec_F","145Nd_CD4","146Nd_CD45R_B220","148Nd_CD103","x190BCKG","x164Dy_IL_10","x153Eu_HA_IC","Event_length","x138Ba_Environ","x160Gd_IL_4","x165Ho_CD49d","x127I","x191Ir_DNA1","x193Ir_DNA2","x175Lu_KLRG1","x142Nd_TNFa","x143Nd_NP","x150Nd_CD317","Offset","x208Pb_Environ","x141Pr_IFNg","x195Pt_Live_Dead","Residual","x103Rh","x120Sn_Environ","x169Tm_Ki67","x131Xe_Environ","x140Ce_EQ4_beads","x173Yb_CD69","x176Yb_GmzB","Time","Center","x133Cs_Environ","x161Dy_HA","147Sm_CD206","149Sm_CD8","152Sm_Ly_6C","154Sm_CD11c","159Tb_Ly_6G","89Y_CD45","171Yb_CD44","172Yb_CD11b","174Yb_IgD"
0,15.5234,7.88219,83.1496,0,0.02104,6.85309,0.6963,1.89176,40.3129,0.377574,0,0,0,0.939707,0,0,0,0,21,456.465,0,466.687,3.00677,306.619,634.11,0,0,0,0,102.346,0,4.84961,35.3367,70.818,0,0,0,0,0.210389,0,0.219728,527195,896.969,0,0,0,1.4115,19.1388,0,0,164.878,106.953,283.83,6.76021
0,0.859151,2.87571,72.9017,0,0,1.62878,0,0.317348,38.0836,0,0,0,0,0,0.699924,0,0,0,19,537.819,0,379.682,10.4691,369.92,626.124,0.658969,2.39405,0.851769,4.52189,96.423,0,3.30161,10.2921,50.563,0,0,0,0,0,1.43915,0.400858,1.37295e+06,837.538,0,0.641757,0,2.52632,68.4249,0,0,151.371,85.1519,369.479,5.0568
7.38256,0,3.72327,4.84539,0,0.279225,1.44003,0.597588,0.448999,50.3751,0,0.221644,0,0,0,1.25058,0,0,2.01219,21,50.0434,2.97832,219.578,0,300.94,604.698,0,0.193424,0,0,147.439,0,0.20544,54.6522,91.987,0,0,0.373326,0,0.94705,9.46385,1.93847,111412,983.018,0,0,0,0,1.75048,20.965,3.65286,102.517,129.447,197.597,1.34149
0,0,0,36.8738,0,0.283356,0.495389,0,0,38.8862,0,0.632675,0,0.712132,0,0,0,0,2.74989,19,88.7475,1.88113,233.918,0,416.919,736.572,0,0,0,0,122.416,0,0.467362,19.4029,76.955,0,0,0,0.269259,0,5.20503,3.5194,554823,922.039,0,0,0,0,4.27166,33.2575,0.525066,181.23,73.6291,248.169,1.10689
1.878,0,0.120394,60.4982,0,0,1.58052,3.40464,0,190.298,0,0,20.185,0.0464947,0,0,0,1.37473,0,23,47.536,6.82414,248.371,0,277.72,496.126,0,0,0,0,103.679,0,4.98495,10.589,85.81,0,0,0,0,0,0,9.01899,2.97273e+06,1146.76,0,0,0,0,19.3287,88.8541,1.50644,130.335,359.961,332.647,0
0,1.062,0,13.9411,0,0,0,0.601628,0,161.387,0,0,0,0,0,4.99379,0,0.0418942,0,19,63.165,0,256.299,5.815,291.592,535.086,1.32089,1.65779,0,0.0764039,102.919,0.852,1.189,14.916,77.271,0,0,0,0,0.974,7.34132,0,160092,835.564,0,0,0,2.15475,15.5739,0,2.61898e-06,146.402,108.414,181.209,0
0,1.242,0,34.6203,0,0,2.48183,0.649736,0,78.5919,0,0.125543,0,0,0,0,0.159,0,2.06129,23,88.352,4.70328,233.839,0,343.778,654.593,0,0,0.0765842,0,103.687,4.224,2.592,40.453,104.905,0,0,1.34749,0,0,4.82741,0,634292,1125.48,0,0,0,0,20.692,12.8794,0,134.612,113.02,272.98,0
0,0,2.30338,159.51,0,0,2.28472,0.795555,0,44.7756,0.234047,0,1.0712,7.21894,0,0,0,0,0.868075,21,154.106,0,664.411,0,384.749,688.345,0.469032,14.3632,0.707042,0,78.2,0,4.52401,40.544,77.78,0,0,1.57437,0,0,10.605,0.581652,2.30528e+06,915.274,0.824,0,4.66105,0,2.30256,265.61,0.618845,98.695,762.138,881.252,2.13252
12.4675,0,7.97912,7.58523,24.2543,13.3227,1.94628,0.724582,0,25.4597,0.35727,9.41212,0,0,2.82479,2.14422,0,0.0165646,3.35414,21,95.8818,0,113.364,0,171.434,345.171,5.9235,0,0,0,128.241,0,0,85.8741,133.039,0,0,0,0,0,1.34424,0,113409,825.725,0,0,0,0,2.16414,42.4362,2.906,95.0041,153.111,128.385,3.68032
0.0695292,0,1.7597,37.1417,0,0,0,0,0,106.921,0,0,0,0,0,0,0,0,0,25,179.84,0.8142,281.241,0,362.823,714.769,0,0.990317,0,0,78.229,1.27974,1.15609,0.547164,106.577,0,2.39284,0.445628,0,7.96546,5.58481,2.7028,899490,1182.28,0,0,0,0,1.68825,7.91102,0,241.529,188.282,368.756,0
0,0,1.57224,41.9255,0,0,2.3612,1.52273,0,34.37,0,0,2.32561,0,0,0,0,0.762404,0,23,87.6889,2.36988,185.291,1.82858,199.463,391.883,0,2.39421,0.647034,0,110.898,0,2.87942,2.02073,97.111,0,0,0,0,0,8.41356,1.4788,1.15223e+06,1018.9,0,0,0,0,1.96241,3.44046,0,136.674,180.836,284.427,7.41825
0.33284,5.35207,4.85838,45.4668,24.9869,0.0287413,2.31043,1.11821,0.608842,95.9266,0,0,0,0,0,0.682915,0,0,0.206331,34,202.621,0,382.548,3.38512,235.497,504.674,1.06997,0,1.47614,2.47735,101.937,0,0,27.2975,128.763,0,0.897907,2.07525,0,2.69486,13.0263,1.19358,668826,1363.62,0.982335,0,0.0843854,1.79848,3.01413,1.2799,0,125.51,197.746,188.985,0
0,0,5.17374,31.8323,0.529953,0.104209,0,2.25075,0,172.706,0.813505,0,0.233181,0,0,4.05066,0,0,0,22,119.978,0,569.189,0,321.376,636.923,0,0.528073,0,0,106.291,0,0,10.828,76.04,0,0,2.46975,0,0.13,11.1221,0,2.78317e+06,1044.68,0,0,3.91102,0,3.51774,28.3116,0,171.867,252.872,194.915,0.319344
0,0,6.67771,30.3775,0,0,0,0.987745,0,35.2144,0,0,0,0,0,0,0,0,0,18,43.7829,2.60324,414.146,1.65054,727.763,1336.49,0.892923,0,0,0,73.862,0.270873,0,31.5304,101.026,0,0,0.352511,2.96483,0,3.46608,0,1.78251e+06,739.949,0,0,4.20713,0,35.4705,11.8158,0,156.781,169.336,278.086,0
0,0,0,25.851,3.7569,0,1.93484,0.214513,0,34.3618,0,0,0,0,0,0,0,0,0,23,119.546,0.16807,317.854,0,211.965,362.903,0.170777,0,0,0,132.779,3.5546,0,4.84979,129.421,0,0,0.693503,0,0,1.33292,0,32838.9,1003.36,0,0,4.2336,0,17.022,0,0,107.641,103.074,256.02,0
0,0,6.22326,6.4641,0,0,2.81235,0.24299,0.674389,105.966,2.41707,0.863265,0.714784,0.912467,0,0,0,1.94688,0,33,37.1176,0.373532,302.598,4.074,443.898,966.701,2.24539,0,0,0,101.889,0,10.0379,12.7742,111.009,0,0,0,0,0,2.33926,4.86162,1.01573e+06,1501.7,0,0,0,0,5.89293,101.225,0,297.513,385.422,292.563,0.354166
