"209Bi_CD3","112Cd_CD19","162Dy_TCRgd","163Dy_CD64","166Er_CXCR5","167Er_CD127","168Er_CD24","170Er_CD62L","151Eu_CD49b","155Gd_IA_IE","156Gd_CD25","158Gd_IgM","144Nd_Siglec_F","145Nd_CD4","146Nd_CD45R_B220","148Nd_CD103","x190BCKG","x164Dy_IL_10","x153Eu_HA_IC","Event_length","x138Ba_Environ","x160Gd_IL_4","x165Ho_CD49d","x127I","x191Ir_DNA1","x193Ir_DNA2","x175Lu_KLRG1","x142Nd_TNFa","x143Nd_NP","x150Nd_CD317","Offset","x208Pb_Environ","x141Pr_IFNg","x195Pt_Live_Dead","Residual","x103Rh","x120Sn_Environ","x169Tm_Ki67","x131Xe_Environ","x140Ce_EQ4_beads","x173Yb_CD69","x176Yb_GmzB","Time","Center","x133Cs_Environ","x161Dy_HA","147Sm_CD206","149Sm_CD8","152Sm_Ly_6C","154Sm_CD11c","159Tb_Ly_6G","89Y_CD45","171Yb_CD44","172Yb_CD11b","174Yb_IgD"
1.38337,0,0,24.3647,0.693127,0,0,0,0,427.945,1.17619,0,7.01868,0,0,0,0.658688,0,0,21,92.0094,2.36328,28.4681,0,250.761,561.115,0.930225,0,0,0,92.873,0,0,44.2542,103.288,0,0,1.0506,0,0.530746,2.48029,0.00816761,2.18577e+06,1013.38,0,0.986931,0.46364,0,0,36.7213,0.757357,60.5978,12.5121,73.5562,0
0,0,0,8.35519,0.588112,0,0,0,0,155.465,0.604717,0,0,0,0,0,0,0.483287,0,32,269.585,4.19532,46.0494,0,283.31,564.68,0,0,0,1.7785,102.789,0,0,15.0781,224.338,0,0,0.563034,0,0,3.95851,0,1.08356e+06,1592.61,0,0,7.99912,0,0,38.6829,0,45.7977,66.9227,16.2452,0
1.79084,0.246208,0.488511,13.4175,5.5412,0,0,0,0,354.674,0.650356,0,2.4317,0,0,3.31019,0,0,0,18,52.0674,0,1.14474,3.19848,364.422,604.393,0,0,1.01563,0,114.471,0,0,51.8266,74.113,0,0,0,0,0,0,0,390268,855.867,0,0.558983,0.794554,0,0,18.6141,0,23.7147,17.3947,37.1305,0
0,9.85391,0,31.0651,0.404082,0,5.82113,0,0,768.984,0,4.37185,0,0,0,1.43653,0.802408,1.12213,0,24,83.7094,2.46761,56.1176,2.53037,320.154,650.537,0,0,0,0,77.914,0,0.210149,82.8193,130.879,0,0,0,0.673209,0,5.81032,0,1.51397e+06,1041.54,0,0,16.7016,0.612607,0,40.0334,0,98.2779,175.233,163.867,0.581406
0,2.27579,0,4.24733,8.26357,0.475899,3.75954,0,0,47.4217,2.57214,11.2675,0,0,0,0,0,0,0.76135,26,55.406,0,25.6705,0.664127,164.982,286.602,0,0,0,0,106.885,0,2.03849,2.71244,196.519,0,0,4.26648,0,0,44.6567,0.633049,2.28098e+06,1383.3,0,0,0,1.42387,0,0,0,36.0693,39.1541,1.0241,185.888
2.53678,3.1985,0.652776,19.4613,0,0,0,0,2.2675,61.9359,0.913706,0,0,0,0,0,0,0,1.39539,23,162.158,0,277.654,0,318.228,602.404,0,2.28522,0.428884,0,97.79,0,0.449642,0,95.362,0,0,0.885818,0,0,0,0,1.00166e+06,1095.44,0,0.331646,0.845941,0,0,0,0,112.2,135.94,211.422,3.26138
0,0,0.912341,9.9275,0.432579,0,0,0,0.800923,717.778,2.99845,0,0,3.72245,1.48966,0,0,3.6449,0,19,327.11,0,37.1661,3.73442,323.032,723.81,0,0,0,0,75.368,3.61957,5.00651,31.9769,56.047,0,0,1.3341,0,1.99027,0,0.629596,2.66042e+06,851.981,0,1.82983,61.7559,0,0,3.57911,0,41.5791,51.946,121.477,0
0,0,0.532077,47.6418,0,0,0,2.79625,2.20518,1388.64,1.12806,2.42118,2.6536,0,0,0,0,1.71148,0.0876926,16,23.1686,0,177.294,7.50194,130.208,218.291,0,0,0,0.376907,106.253,0,4.38391,17.0461,63.914,0,0,0.050053,0,0,2.23552,0.173335,729557,663.948,0,0,27.0305,0,0,41.6695,0,153.719,299.859,342.185,0
0,1.624,0.0079536,265.93,3.94661,0,0.428486,1.25639,0.756264,15.3201,0,0.706232,2.23684,0,0,0.369217,0.955,0.404535,0.39367,26,49.612,0,728.367,0,265.391,545.752,0,0.0253714,0,0,105.757,2.521,3.667,27.357,79.504,0,0,4.93517,0,0,0.754986,0.656755,1.42316e+06,1229.57,0,0,39.93,0,0,264.194,3.9439,103.214,726.927,147.926,0.362963
0,0.39,0,59.2817,0,0,0,0,0,116.519,0,0,3.45695,0,0,0,0,0,0,21,86.892,1.86523,33.6441,0,299.578,628.127,0,0,0.588055,0,107.572,5.447,0,30.759,106.175,0,0,1.29204,1.807,0,0.0876639,0,1.75193e+06,987.173,0,0,62.4868,0,0,113.418,0,39.462,247.986,32.7308,0.279743
