"209Bi_CD3","112Cd_CD19","162Dy_TCRgd","163Dy_CD64","166Er_CXCR5","167Er_CD127","168Er_CD24","170Er_CD62L","151Eu_CD49b","155Gd_IA_IE","156Gd_CD25","158Gd_IgM","144Nd_Siglec_F","145Nd_CD4","146Nd_CD45R_B220","148Nd_CD103","x190BCKG","x164Dy_IL_10","x153Eu_HA_IC","Event_length","x138Ba_Environ","x160Gd_IL_4","x165Ho_CD49d","x127I","x191Ir_DNA1","x193Ir_DNA2","x175Lu_KLRG1","x142Nd_TNFa","x143Nd_NP","x150Nd_CD317","Offset","x208Pb_Environ","x141Pr_IFNg","x195Pt_Live_Dead","Residual","x103Rh","x120Sn_Environ","x169Tm_Ki67","x131Xe_Environ","x140Ce_EQ4_beads","x173Yb_CD69","x176Yb_GmzB","Time","Center","x133Cs_Environ","x161Dy_HA","147Sm_CD206","149Sm_CD8","152Sm_Ly_6C","154Sm_CD11c","159Tb_Ly_6G","89Y_CD45","171Yb_CD44","172Yb_CD11b","174Yb_IgD"
10.5513,0,0,0,8.94343,0,2.8173,0,10.5533,1.05933e-05,0.000109403,2.17179e-05,0,0,0,0,0,0,0,27,260.533,0,4.41639,0,191.979,347.49,52.3979,0,0,0,125.22,0,0.0807491,2.95071,159.824,0,0,0.612263,0,0,0,0,438609,1371.79,0,0,0,0,0,0,1.50891e-05,14.8109,11.9923,23.9627,1.39197
38.1586,28.5602,7.45135,7.45462,14.8398,0,60.6259,9.97208,15.9618,0,2.48913,12.7255,0,0,4.40345,6.71572,0,0,2.98954,22,30.6288,8.07304,20.942,20.0551,210.076,460.5,4.94052,0.768703,0,8.96551,133.751,0,1.34848,36.8235,137.816,0,0,0.135099,1.01754,0,12.5633,0,1.06838e+06,858.517,0,13.0312,0,0,0,3.47869,42.3389,35.7388,158.818,7.98899,0
17.8284,9.82174,11.7338,6.96524,30.122,15.7341,82.0782,18.6188,12.2447,1.46682,14.5915,28.2839,21.7831,2.50373,2.3761,8.62135,0,1.28447,2.34327,27,538.09,18.6887,93.1522,103.272,302.974,456.655,3.86236,0,0,7.43797,79.866,0,3.15296,89.1102,85.319,0.994969,0,0.652664,0,0,18.4352,0,2.34011e+06,939.999,0,7.69973,0,6.99902,0.579023,1.45385,31.9799,61.1586,193.634,16.3307,0
19.8113,0,0,1.81292,0,0,0.452781,0.826309,36.786,0,0,0,2.00359,1.08739,0,0,0.755276,1.99093,2.04594,27,50.1793,0,137.005,7.59135,367.066,656.62,237.276,0,0,0,96.598,0.88171,0.239172,17.2405,141.817,0,0,0.622711,0,0,2.13035,2.41833,456091,1586.49,0,0,0,0,0,5.73039,0,72.535,30.5751,11.5235,0
96.1794,75.1685,0,3.93286,29.2767,0.497412,70.2566,0.347023,9.36115,75.3054,0,434.36,2.80855,0,1.35371,0,0,0,0,24,93.8178,2.36577,192.2,0,231.419,477.025,0,0.148159,0,0,120.242,1.6908,8.25205,56.8764,97.669,0,0,8.90285,0,0,0,0,1.68533e+06,1086.88,0,0,0.426554,0,0,0,0,40.7313,91.8367,50.2749,0
9.20765,9.80984,0,3.17869,4.78105,0,2.43661,1.82625,11.4442,1.49473,0,5.03416,0,0,3.29001,0,0,0,0,24,335.482,0,0.513418,14.2616,222.428,425.696,0,0.0685769,0,0,94.111,2.12043,5.03719,49.3406,180.539,0,0,0,0,0,0,0,2.21192e+06,1159.29,0,0,0,0,0,0,19.9083,6.06914,11.9771,3.89553,0
59.2939,20.9612,10.5183,6.62037,34.7675,41.4471,125.725,17.1369,21.4461,0,9.88235,23.8397,4.9795,1.77776,2.22226,18.889,0,3.73162,2.61781,28,57.679,3.3278,40.5739,16.8864,210.968,467.944,21.1896,0,0,21.0797,136.301,0.765109,0,123.317,140.58,0,0,0,0,0.96195,26.1888,0,973346,1217.18,0,25.0219,1.83193,5.83466,0.266918,0,67.0412,84.2376,165.377,29.9273,1.89949
42.2368,5.69533,0.072739,4.75923,41.8585,3.17831,195.243,11.8469,18.7284,0.366936,5.79429,0,8.05409,0.642201,0,7.5285,0,0,1.5001,27,80.217,15.1228,43.3369,4.31827,264.565,447.656,0.275426,0,0.20847,13.7381,109.831,0,7.90812,78.5588,150.04,0,0,2.38122,0,0,7.10367,0,279069,1151.64,1.2404,5.91749,0,6.30615,0,0.117589,177.269,80.9876,325.225,12.2177,0
18.9842,5.29677,8.81598,3.74399,34.3912,0.875793,42.5928,11.8418,12.1889,0.139668,11.6132,17.7975,4.13432,2.99578,3.00184,0.0109866,0,3.71994,9.67651,26,286.138,18.9231,45.5846,0,500.355,987.024,3.14881,0,1.12752,9.41154,98.46,0,20.746,62.4679,124.596,0,0,0,0,0,16.4064,0,998507,1244.72,0.879337,16.6823,0,2.27413,0,0,376.606,90.475,103.679,383.356,6.71654
17.447,15.825,13.1819,17.2591,70.9984,30.7604,56.5228,30.0762,39.5767,0,44.447,42.7361,19.8667,2.47672,1.53358,14.9555,0,1.00612,0.967386,27,54.382,11.7504,135.757,0,113.465,288.973,12.3977,0,0,25.5749,130.018,0,4.55889,89.842,202.903,0,0,0,0,0,31.8625,1.93732,1.85093e+06,1385.71,0.291,39.1156,0.215542,5.35367,1.78507,0.16484,54.9926,29.045,76.1795,8.65037,2.56852
